url_length,path_length,query_string_length,payload_length,special_char_count,digit_count,uppercase_count,lowercase_count,dot_count,slash_count,percent_encoding_count,null_byte_count,path_depth,query_param_count,has_ip_in_url,is_https,payload_entropy,special_char_ratio,digit_ratio,sql_keyword_count,sql_comment_sequence_count,sql_boolean_logic_count,nosql_operator_count,command_injection_count,xss_keyword_count,xss_event_handler_count,xss_context_break_count,path_traversal_sequence_count,path_traversal_depth,lfi_wrapper_usage,ssrf_indicator_count,open_redirect_param_count,has_user_agent,user_agent_length,user_agent_known_bot,header_order_anomaly,has_cookie,cookie_count,has_referer,has_origin,has_authorization,has_content_security_policy,has_strict_transport_security,has_x_frame_options,status_code,response_length,response_time,contains_error,is_redirect,response_entropy,secure_cookie_present,httponly_cookie_present,server_header_present,missing_security_headers_count,request_anomaly_score,label,label_name
30,7,0,23,8,0,0,45,1,3,0,0,1,0,0,0,3.5013978254341027,0.1509433962264151,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,0,0,0,0,0,1,500,31785,1.1183607566832576,1,0,7.730900839868418,1,1,1,1,0.0,5,auth_attack
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,1,0,0,0,1,0,200,45226,0.7403260957218745,0,0,0.6603470019835271,1,0,1,2,0.0,0,normal
48,7,22,20,13,0,28,21,1,3,0,0,1,1,0,0,3.408694969562842,0.19117647058823528,0.0,3,1,0,0,0,0,0,2,0,0,0,0,0,1,22,1,1,0,0,0,0,0,1,0,0,403,41038,4.253828576971483,1,0,1.3422413854436015,0,1,0,3,0.0,1,injection
28,9,0,0,6,0,0,22,1,4,0,0,2,0,0,1,0.0,0.21428571428571427,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,0,1,0,200,6079,0.2172978151826796,0,0,7.9562689002475935,1,1,0,3,0.0,0,normal
91,9,57,52,80,0,12,51,44,9,0,0,1,1,0,1,3.1963467502681873,0.5594405594405595,0.0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,72,0,1,0,0,0,0,0,1,1,0,404,35233,2.0346123780961856,1,0,4.653546011175611,0,1,1,3,0.2,4,path_traversal
42,7,16,14,15,4,12,21,1,3,0,0,1,1,0,0,3.378783493486176,0.26785714285714285,0.07142857142857142,0,1,0,0,0,0,0,2,0,0,0,0,0,1,65,0,1,0,0,0,0,0,0,0,1,403,9093,4.203280596657896,1,0,5.801098232455413,0,1,0,3,0.0,1,injection
24,5,0,0,6,0,0,18,1,4,0,0,2,0,0,1,0.0,0.25,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,1,0,0,0,1,0,200,35745,0.449889190124089,0,0,7.7833039478734145,1,0,0,5,0.0,0,normal
33,10,0,0,7,0,0,26,2,4,0,0,2,0,0,1,0.0,0.21212121212121213,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,1,0,0,0,0,0,1,1,0,401,6376,0.4550948027413877,1,0,4.731703118774218,0,1,1,5,0.0,7,api_abuse
60,5,32,27,26,2,0,59,2,5,0,0,1,1,0,1,3.8561962982193796,0.2988505747126437,0.022988505747126436,0,0,0,0,2,2,0,12,0,0,0,0,0,1,49,0,1,0,0,1,0,0,1,1,0,403,37122,1.7098388361288248,1,0,1.0899148597302024,1,1,0,5,0.2,2,xss
62,13,25,0,16,4,0,42,2,5,0,0,3,2,0,1,0.0,0.25806451612903225,0.06451612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,1,0,0,0,0,0,1,1,0,429,11964,0.14757445327882923,1,0,0.8648148443482641,1,1,0,2,0.0,7,api_abuse
71,5,41,32,38,0,34,31,20,5,0,0,1,1,0,1,3.248778124459133,0.36893203883495146,0.0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,22,1,1,0,0,0,0,0,0,1,0,500,13893,2.0277161815072815,1,0,7.94323670240071,1,1,0,2,0.2,4,path_traversal
49,12,17,0,9,0,0,40,1,4,0,0,2,1,0,1,0.0,0.1836734693877551,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,1,1,0,200,11479,0.10753072533851137,0,0,6.138943942615219,1,1,0,4,0.0,0,normal
102,6,71,66,130,0,0,38,82,43,0,0,1,1,0,1,1.5093079724911544,0.7738095238095238,0.0,0,0,0,0,0,0,0,0,2,20,0,0,0,1,11,1,1,0,0,0,0,0,1,1,0,404,4640,0.24335785543590832,1,0,2.7468756717239646,0,0,0,5,0.2,4,path_traversal
29,6,0,42,13,2,2,52,1,3,0,0,1,0,0,0,4.302449862997395,0.18309859154929578,0.028169014084507043,1,0,2,0,0,0,0,4,0,0,0,0,0,1,22,1,1,0,0,0,0,0,0,0,1,401,44628,0.8866558786875265,1,0,3.0528314773267917,1,1,0,3,0.0,5,auth_attack
29,10,0,39,9,7,0,52,1,4,0,0,2,0,0,1,4.2117021424282175,0.1323529411764706,0.10294117647058823,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,1,1,0,0,1,1,201,24481,1.1723926981099222,0,0,0.6238987712523038,0,1,0,2,0.0,0,normal
71,6,41,34,20,4,0,81,6,7,0,0,1,1,0,1,3.9590943713503317,0.19047619047619047,0.0380952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,1,0,0,0,0,0,1,1,0,200,7817,5.13472479060146,0,0,6.4096486605150655,1,0,1,3,0.0,3,ssrf
32,13,0,0,6,0,0,26,1,4,0,0,2,0,0,1,0.0,0.1875,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,1,0,0,1,1,0,200,35549,0.3126260453940794,0,0,7.792411512420263,1,1,0,5,0.0,0,normal
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,1,0,0,1,1,1,200,33597,0.3288283529046874,0,0,1.0445818556306903,1,0,0,1,0.0,0,normal
74,5,44,37,26,6,0,79,4,11,6,0,1,1,0,1,3.9288026092707296,0.23423423423423423,0.05405405405405406,0,0,0,0,0,0,0,0,1,2,1,0,0,1,59,0,1,0,0,0,0,0,1,1,0,200,34594,2.0241892809185473,0,0,5.933761587651684,0,1,1,0,0.2,4,path_traversal
80,8,47,42,82,0,0,40,50,27,0,0,1,1,0,1,1.748063850732055,0.6721311475409836,0.0,0,0,0,0,0,0,0,0,2,12,0,0,0,1,72,0,1,0,0,0,0,0,0,1,1,500,4861,1.7098429275850937,1,0,2.130540750160363,0,0,0,2,0.2,4,path_traversal
33,14,0,26,16,3,0,37,1,5,0,0,3,0,0,1,3.825251737288651,0.2711864406779661,0.05084745762711865,1,0,0,0,0,0,0,4,0,0,0,0,0,1,35,0,1,0,0,0,0,1,1,1,0,200,6762,0.3108776525816151,0,0,3.2264953696384926,0,0,1,2,0.0,0,normal
69,8,38,33,22,10,8,62,2,5,8,0,1,1,0,1,3.907734270742486,0.21568627450980393,0.09803921568627451,0,0,0,0,0,2,0,0,0,0,0,0,0,1,22,1,1,0,0,1,0,0,1,1,0,500,10397,1.1907409167984402,1,0,5.237336717079668,1,0,1,5,0.2,2,xss
32,13,0,43,9,12,0,54,1,4,0,0,2,0,0,1,4.498955383052627,0.12,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,1,1,0,0,1,1,200,3499,0.5090622198459404,0,0,1.394735690021047,0,1,1,3,0.0,0,normal
32,13,0,0,6,0,0,26,1,4,0,0,2,0,0,1,0.0,0.1875,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,0,1,1,1,200,15960,0.6583967334068549,0,0,6.578422796450883,0,0,0,3,0.0,0,normal
66,9,32,23,24,0,0,65,10,11,0,0,1,1,0,1,3.4800836951874476,0.2696629213483146,0.0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,49,0,1,0,0,0,0,0,1,1,0,404,12371,2.4061795450608674,1,0,3.351796131565862,1,1,1,0,0.2,4,path_traversal
33,14,0,30,9,4,0,50,2,4,0,0,2,0,0,1,3.964735178725505,0.14285714285714285,0.06349206349206349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,1,1,0,1,1,0,302,29909,1.0289423499539245,0,1,1.666550398087055,0,0,0,0,0.0,0,normal
43,11,12,0,9,0,0,34,1,4,0,0,2,1,0,1,0.0,0.20930232558139536,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,1,0,0,0,1,0,200,21613,0.21124074419909378,0,0,7.106603529018616,0,1,0,4,0.0,0,normal
33,14,0,30,9,4,0,50,2,4,0,0,2,0,0,1,4.031401845392172,0.14285714285714285,0.06349206349206349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,1,0,0,1,1,0,1,1,0,200,41027,1.1579292920965591,0,0,5.771509674815515,0,0,1,1,0.0,0,normal
73,8,41,32,34,28,0,43,8,7,0,0,1,1,0,1,4.054229296672175,0.3238095238095238,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,0,0,0,0,1,0,502,7239,5.479990076225068,1,0,6.693416861100605,1,1,1,1,0.2,3,ssrf
49,13,16,0,9,0,0,40,1,4,0,0,2,1,0,1,0.0,0.1836734693877551,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,1,0,0,0,1,1,200,46819,0.7836581290155566,0,0,4.407770701089333,1,0,0,1,0.0,0,normal
73,8,40,31,42,0,0,62,18,9,0,0,1,1,0,1,3.575006390962247,0.40384615384615385,0.0,0,0,0,0,0,0,0,0,1,8,1,0,0,1,49,0,1,0,0,0,0,0,1,1,0,200,36251,2.921385088345815,0,0,5.286792327165922,0,0,0,3,0.2,4,path_traversal
24,0,0,0,6,3,0,15,2,2,0,0,0,0,0,1,0.0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,0,0,0,0,1,0,404,33827,0.07907782926555337,1,0,0.8177420541089724,0,1,1,5,0.0,6,recon
59,10,25,0,15,3,0,41,2,4,0,0,2,2,0,1,0.0,0.2542372881355932,0.05084745762711865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,1,0,0,0,0,0,1,1,1,429,43240,0.47412013989091617,1,0,4.918057284620513,1,1,0,3,0.0,7,api_abuse
97,8,66,58,32,18,16,89,2,7,16,0,1,1,0,1,3.7679933925607854,0.2064516129032258,0.11612903225806452,0,0,0,0,0,2,0,0,0,0,0,0,0,1,72,0,1,0,0,1,0,0,1,1,0,500,21164,1.128304243908484,1,0,5.643096876705384,0,1,0,5,0.2,2,xss
45,9,16,0,9,0,0,36,1,4,0,0,2,1,0,1,0.0,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,1,0,0,1,1,1,200,39904,0.06280679515724315,0,0,4.030967046756878,0,1,0,2,0.0,0,normal
43,5,15,13,22,2,0,32,2,7,0,0,1,1,0,1,3.3927474104487847,0.39285714285714285,0.03571428571428571,0,0,0,0,1,1,0,2,0,0,0,0,0,1,49,0,1,0,0,1,0,0,0,1,1,500,22812,1.2983626138479696,1,0,3.209712883086726,1,1,0,4,0.2,2,xss
61,8,30,22,18,2,0,61,2,3,0,0,1,1,0,1,3.970573095811685,0.21686746987951808,0.024096385542168676,0,0,0,0,2,2,1,4,0,0,0,0,0,1,49,0,1,0,0,1,0,0,0,1,1,403,25019,0.6105703942484795,1,0,2.059774834511926,1,0,1,3,0.0,2,xss
33,14,0,26,16,3,0,37,1,5,0,0,3,0,0,1,3.825251737288651,0.2711864406779661,0.05084745762711865,1,0,0,0,0,0,0,4,0,0,0,0,0,1,12,0,1,0,0,0,0,1,1,1,0,200,47754,0.36846062507288135,0,0,7.166094069630648,1,0,0,4,0.0,0,normal
28,9,0,0,6,0,0,22,1,4,0,0,2,0,0,1,0.0,0.21428571428571427,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,1,0,0,0,1,0,200,1445,0.0740936249930197,0,0,7.448267204585717,1,1,0,0,0.0,0,normal
55,8,24,19,14,2,30,28,2,3,0,0,1,1,0,1,3.78714396069814,0.1891891891891892,0.02702702702702703,0,0,0,0,0,3,0,0,0,0,0,0,0,1,72,0,1,0,0,1,0,0,0,1,0,403,29494,0.21594073693732938,1,0,5.749832811840568,0,1,1,0,0.0,2,xss
49,7,21,0,18,0,0,31,8,7,0,0,1,1,0,1,0.0,0.3673469387755102,0.0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,8,1,1,0,0,0,0,0,0,1,1,200,26979,0.9023438314749372,0,0,6.478113863391262,0,1,1,0,0.0,6,recon
47,7,21,19,13,2,26,21,1,3,0,0,1,1,0,0,3.1158340921632206,0.19696969696969696,0.030303030303030304,1,1,0,0,1,0,0,0,0,0,0,0,0,1,65,0,1,0,0,0,0,0,0,0,1,403,45172,0.6348534583796642,1,0,5.678941439788605,0,1,1,0,0.0,1,injection
32,13,0,43,9,14,0,52,1,4,0,0,2,0,0,1,4.507432777857286,0.12,0.18666666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,1,1,0,1,1,0,302,48085,0.5951944222816018,0,1,0.7948928143695471,0,0,0,3,0.0,0,normal
29,9,0,0,7,0,0,22,2,3,0,0,1,0,0,1,0.0,0.2413793103448276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,1,0,0,0,0,0,1,1,0,200,16717,0.09386587584406036,0,0,1.509570243608865,0,0,1,1,0.0,6,recon
40,5,15,0,8,0,0,32,1,4,0,0,2,1,0,1,0.0,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,1,0,0,1,1,0,200,42859,0.7148942192406649,0,0,2.096489470705358,1,1,0,3,0.0,0,normal
35,16,0,0,8,1,0,26,1,6,0,0,4,0,0,1,0.0,0.22857142857142856,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,1,0,1,0,200,29032,0.2865328661968368,0,0,4.5088309224457435,1,1,1,4,0.0,0,normal
53,7,23,21,18,2,0,52,2,3,0,0,1,1,0,1,4.106603137064474,0.24324324324324326,0.02702702702702703,0,0,0,0,2,2,1,4,0,0,0,0,0,1,12,1,1,0,0,1,0,0,1,1,1,200,34863,0.30627806281021647,0,0,3.743288251653721,1,1,1,2,0.0,2,xss
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,1,0,0,1,1,1,200,2118,0.24619256737697492,0,0,5.9667313037894765,0,1,1,3,0.0,0,normal
33,14,0,38,10,5,0,56,1,5,0,0,3,0,0,1,4.260828171224456,0.14084507042253522,0.07042253521126761,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,1,0,0,1,1,0,0,1,0,302,169,0.7875884254787644,0,1,0.9647562699695756,1,1,1,0,0.0,0,normal
40,14,6,0,8,0,0,32,1,4,0,0,2,1,0,1,0.0,0.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,0,1,1,200,28417,0.5326439785580653,0,0,2.2180721468470503,1,0,0,4,0.0,0,normal
71,8,40,32,20,2,48,31,2,3,0,0,1,1,0,1,4.1875,0.1941747572815534,0.019417475728155338,0,0,0,0,2,3,0,4,0,0,0,0,0,1,59,0,1,0,0,1,0,0,1,1,0,200,17865,0.18218961492616753,0,0,7.62936313251482,1,0,1,1,0.0,2,xss
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,1,0,0,0,1,0,200,29212,0.29694557985273756,0,0,3.280246082467053,0,0,1,5,0.0,0,normal
28,9,0,0,6,0,0,22,1,4,0,0,2,0,0,1,0.0,0.21428571428571427,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,0,0,1,0,200,21271,0.5542620361921244,0,0,3.9965480317408995,0,0,1,2,0.0,0,normal
43,7,17,15,13,2,18,21,1,3,0,0,1,1,0,0,3.3735572622751855,0.22413793103448276,0.034482758620689655,2,1,0,0,1,0,0,0,0,0,0,0,0,1,59,0,1,0,0,0,0,0,0,0,1,500,39506,2.2249084072645733,1,0,4.8506403442871635,1,1,1,1,0.0,1,injection
47,10,17,0,9,0,0,38,1,4,0,0,2,1,0,1,0.0,0.19148936170212766,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,1,1,0,200,13197,0.6767506547396007,0,0,5.91110217444993,0,0,1,1,0.0,0,normal
34,15,0,0,7,0,0,27,1,5,0,0,3,0,0,1,0.0,0.20588235294117646,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,1,0,0,0,0,1,1,1,1,200,26885,0.20556037501386332,0,0,0.6988725732347651,1,0,0,1,0.0,0,normal
34,15,0,26,16,3,0,38,1,5,0,0,3,0,0,1,3.825251737288651,0.26666666666666666,0.05,1,0,0,0,0,0,0,4,0,0,0,0,0,1,21,0,1,0,0,0,0,1,1,1,1,200,6017,0.3415264077407893,0,0,7.65941474810893,0,0,0,2,0.0,0,normal
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,1,0,0,0,1,0,200,39933,0.051858961126989664,0,0,7.1366681974241875,0,1,0,0,0.0,0,normal
35,16,0,0,8,1,0,26,1,6,0,0,4,0,0,1,0.0,0.22857142857142856,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,1,0,1,0,200,4567,0.3880222199015321,0,0,6.05067714832084,1,0,1,3,0.0,0,normal
55,7,27,0,15,1,0,39,2,4,0,0,1,1,0,1,0.0,0.2727272727272727,0.01818181818181818,0,0,0,0,2,2,0,4,0,0,0,0,0,1,72,0,1,0,0,0,0,0,1,1,0,302,9018,0.9668667008136108,0,1,3.0614883842996186,0,0,1,4,0.0,6,recon
40,7,14,12,17,2,10,21,1,3,0,0,1,1,0,0,3.2516291673878226,0.3269230769230769,0.038461538461538464,0,1,0,0,0,0,0,2,0,0,0,0,0,1,65,0,1,0,0,0,0,0,1,0,1,500,47235,4.193592378663042,1,0,6.679573685734721,0,0,1,3,0.0,1,injection
32,13,0,43,9,14,0,52,1,4,0,0,2,0,0,1,4.460921149950309,0.12,0.18666666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,1,0,0,1,1,0,0,1,1,200,579,0.8859128694265828,0,0,0.9318547961661099,1,1,0,0,0.0,0,normal
32,13,0,76,14,10,0,84,2,4,0,0,2,0,0,1,4.692916862556953,0.12962962962962962,0.09259259259259259,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,1,0,0,1,1,0,0,1,0,302,21158,0.5276540493093284,0,1,4.085830815237598,1,0,1,4,0.0,0,normal
49,12,17,0,9,0,0,40,1,4,0,0,2,1,0,1,0.0,0.1836734693877551,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,1,0,0,0,1,1,200,46372,0.2201060562274499,0,0,1.3710015340341752,1,1,1,1,0.0,0,normal
33,14,0,39,10,6,0,56,1,5,0,0,3,0,0,1,4.458103180234289,0.1388888888888889,0.08333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,1,0,0,1,1,0,0,1,1,201,30675,0.9187764515574219,0,0,6.104480430730905,1,1,1,3,0.0,0,normal
29,9,0,0,7,0,0,22,2,3,0,0,1,0,0,1,0.0,0.2413793103448276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,0,1,0,0,0,0,0,0,1,1,403,4036,0.9672900088670456,1,0,4.517262798630271,0,1,0,0,0.0,6,recon
33,14,0,39,10,10,0,52,1,5,0,0,3,0,0,1,4.3748951674692504,0.1388888888888889,0.1388888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,1,1,0,1,1,0,200,10513,0.5587675688179454,0,0,0.9328480204739891,0,1,1,4,0.0,0,normal
48,6,17,12,22,0,0,38,10,7,0,0,1,1,0,1,2.7516291673878226,0.36666666666666664,0.0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,72,0,1,0,0,0,0,0,0,1,0,500,20376,0.9929111969305566,1,0,2.47131826124148,1,1,1,5,0.2,4,path_traversal
94,8,61,52,78,0,34,34,36,21,0,0,1,1,0,1,2.97878648124564,0.5342465753424658,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,72,0,1,0,0,0,0,0,0,1,1,403,47554,0.5593847541836521,1,0,6.469768124920323,1,0,1,5,0.2,4,path_traversal
46,7,20,18,13,2,24,21,1,3,0,0,1,1,0,0,3.57243125132212,0.203125,0.03125,1,1,0,0,1,1,0,0,0,0,0,0,0,1,12,1,1,0,0,0,0,0,0,0,1,200,30367,0.37618211966900383,0,0,0.7010732199140647,1,1,1,3,0.0,1,injection
32,13,0,0,6,0,0,26,1,4,0,0,2,0,0,1,0.0,0.1875,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,1,0,0,1,1,0,200,5569,0.07877845510700583,0,0,3.822171414799592,0,0,1,4,0.0,0,normal
36,13,0,34,10,0,0,60,1,3,0,0,1,0,0,0,4.124083797069061,0.14285714285714285,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,22,1,1,0,0,0,0,0,0,0,0,200,31445,1.7648790790264672,0,0,2.8618025784567664,1,1,1,4,0.0,5,auth_attack
28,9,0,0,6,0,0,22,1,4,0,0,2,0,0,1,0.0,0.21428571428571427,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,1,0,0,1,1,0,200,20580,0.3600121128368555,0,0,0.6396153659391206,0,0,1,5,0.0,0,normal
31,7,5,3,9,4,0,21,1,3,0,0,1,1,0,0,0.9182958340544896,0.2647058823529412,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,0,0,0,0,0,1,200,6597,2.560094983379488,0,0,6.115450072754827,0,1,1,1,0.0,1,injection
28,9,0,0,6,0,0,22,1,4,0,0,2,0,0,1,0.0,0.21428571428571427,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,1,1,1,200,47778,0.6067839112303229,0,0,7.539907438922455,1,0,1,2,0.0,0,normal
35,16,0,0,8,1,0,26,1,6,0,0,4,0,0,1,0.0,0.22857142857142856,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,1,0,1,1,200,49673,0.4409030441113622,0,0,3.5292457065197764,0,1,1,4,0.0,0,normal
25,5,0,0,7,0,0,18,3,3,0,0,1,0,0,1,0.0,0.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,1,302,42546,0.8190936590117539,0,1,0.7689306666253963,1,0,0,2,0.0,6,recon
68,5,38,31,40,8,0,51,20,7,8,0,1,1,0,1,3.1951858260971715,0.40404040404040403,0.08080808080808081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,1,0,0,0,0,0,0,1,1,403,30751,1.826084137738106,1,0,1.5923212392084094,1,0,0,2,0.2,4,path_traversal
33,14,0,0,7,0,0,26,1,5,0,0,3,0,0,1,0.0,0.21212121212121213,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,1,1,1,0,200,36596,0.2646831617950432,0,0,1.5989839181489438,0,0,1,0,0.0,0,normal
31,12,0,0,6,0,0,25,1,4,0,0,2,0,0,1,0.0,0.1935483870967742,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,0,1,0,200,17332,0.19176040208082568,0,0,2.550116299598836,0,1,0,2,0.0,0,normal
36,7,10,8,13,0,0,31,1,3,0,0,1,1,0,0,2.75,0.29545454545454547,0.0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,59,0,1,0,0,0,0,0,1,0,0,500,39537,4.876932926930351,1,0,6.954397623350661,1,1,0,3,0.0,1,injection
80,5,50,45,34,22,12,57,4,5,20,1,1,1,0,1,3.5328535870314277,0.272,0.176,0,0,0,0,0,0,0,0,1,6,0,0,0,1,11,1,1,0,0,0,0,0,1,1,1,500,33993,0.41108268354678557,1,0,7.716864727594467,1,1,0,4,0.2,4,path_traversal
52,11,21,0,10,0,0,42,1,4,0,0,2,1,0,1,0.0,0.19230769230769232,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,1,0,0,1,1,0,200,6384,0.23667704183980642,0,0,5.680905548859133,1,1,0,1,0.0,0,normal
36,10,6,0,8,0,0,28,1,4,0,0,2,1,0,1,0.0,0.2222222222222222,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,1,0,0,1,1,0,200,35000,0.27139460322345677,0,0,4.749939651521482,1,0,1,3,0.0,0,normal
58,7,27,20,16,18,0,44,2,7,0,0,1,1,0,1,3.341446071165522,0.20512820512820512,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,1,0,0,1,49,0,1,0,0,0,0,0,1,1,0,200,1918,3.8274814219904405,0,0,7.9674527185330435,1,1,1,2,0.0,3,ssrf
24,0,0,0,6,3,0,15,2,2,0,0,0,0,0,1,0.0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,0,0,0,0,1,0,404,26137,0.05431671145260378,1,0,7.285606556800571,1,1,0,4,0.0,6,recon
32,13,0,0,6,0,0,26,1,4,0,0,2,0,0,1,0.0,0.1875,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,1,1,0,200,30852,0.17794036509155498,0,0,5.7893934152661615,1,1,0,2,0.0,0,normal
38,7,12,10,15,4,4,21,1,3,0,0,1,1,0,0,2.721928094887362,0.3125,0.08333333333333333,1,1,1,0,0,0,0,2,0,0,0,0,0,1,12,1,1,0,0,0,0,0,1,0,1,200,2781,0.59086462992068,0,0,0.697142541794248,0,0,1,3,0.0,1,injection
36,13,0,0,7,0,0,29,2,4,0,0,2,0,0,1,0.0,0.19444444444444445,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,1,0,0,0,0,0,1,1,0,403,4037,0.2638094269946155,1,0,7.746711966297004,1,0,1,4,0.0,7,api_abuse
72,8,41,33,22,10,8,65,2,5,8,0,1,1,0,1,3.907734270742486,0.20952380952380953,0.09523809523809523,0,0,0,0,0,2,0,0,0,0,0,0,0,1,22,1,1,0,0,1,0,0,0,1,1,403,28032,1.221231620532242,1,0,7.749980310883304,0,0,0,1,0.2,2,xss
50,13,17,0,9,0,0,41,1,4,0,0,2,1,0,1,0.0,0.18,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,1,0,0,1,1,0,200,31695,0.7964955518191286,0,0,5.0929496644849115,1,0,1,0,0.0,0,normal
81,8,50,42,32,2,58,31,2,7,0,0,1,1,0,1,3.6490012097103404,0.2601626016260163,0.016260162601626018,0,0,0,0,2,2,0,16,0,0,0,0,0,1,65,0,1,0,0,1,0,0,1,1,0,403,45040,1.5911574091949976,1,0,3.394075788596218,1,0,1,3,0.2,2,xss
